danceability,energy,key,loudness,mode,speechiness,instrumentalness,valence,tempo,id,analysis_url,duration_ms,time_signature,name,artists_name,tempo_confidence,time_signature_confidence,key_confidence,mode_confidence
0.343,0.909,8,-6.158,1,0.144,0.00404,0.0402,102.514,2WibHTdUH985Caq9y1RYAV,https://api.spotify.com/v1/audio-analysis/2WibHTdUH985Caq9y1RYAV,379520,4,Crucify Me,Bring Me The Horizon,0.459,0.903,0.049,0.308
0.153,0.898,8,-6.145,1,0.168,0.00446,0.0435,101.029,5CXBud7SBIKZEbXEgYMiJz,https://api.spotify.com/v1/audio-analysis/5CXBud7SBIKZEbXEgYMiJz,379520,4,Crucify Me (feat. Lights),Bring Me The Horizon,0.325,0.919,0.193,0.399
0.309,0.952,1,-5.502,1,0.196,0.609,0.0711,133.271,3CsZ2syrNTBXqp5FAM1ybi,https://api.spotify.com/v1/audio-analysis/3CsZ2syrNTBXqp5FAM1ybi,299707,4,Cruelty Without Beauty,Arch Enemy,0.017,0.626,0.561,0.454
0.933,0.64,7,-5.961,1,0.318,0.00828,0.68,96.006,1VPqpBuXd1hW0ZrOecH7Hz,https://api.spotify.com/v1/audio-analysis/1VPqpBuXd1hW0ZrOecH7Hz,243173,4,Crushed,Limp Bizkit,0.358,1,0.861,0.682
0.418,0.964,7,-4.568,1,0.114,5.24e-6,0.241,84.975,7hxyMYGwGHBFkhUhrXDrsw,https://api.spotify.com/v1/audio-analysis/7hxyMYGwGHBFkhUhrXDrsw,276223,4,Crushed,Parkway Drive,0.203,0.995,0.345,0.325
0.59,0.804,1,-5.463,1,0.0388,0.00814,0.0627,112.037,48QaGCVrnslVq3BU44cPIw,https://api.spotify.com/v1/audio-analysis/48QaGCVrnslVq3BU44cPIw,201560,4,CRUSHER,HEALTH,0.8,1,0.408,0.303
0.311,0.989,9,-2.675,1,0.0989,0.00236,0.288,174.085,1gdzFNA4N7zY7k453ZDM4Y,https://api.spotify.com/v1/audio-analysis/1gdzFNA4N7zY7k453ZDM4Y,200067,4,Cry for Help,Shinedown,0.807,1,0.214,0.369
0.231,0.932,11,-4.051,1,0.0654,0.513,0.106,174.046,1Fj3SwH4PwLL0N1y6e0ojz,https://api.spotify.com/v1/audio-analysis/1Fj3SwH4PwLL0N1y6e0ojz,229773,4,Cry Of The Black Birds,Amon Amarth,0.455,0.759,0.388,0.705
0.482,0.964,7,-3.562,1,0.0958,0.797,0.464,138.059,3B9kwpIYVs8IBQ13qoaClZ,https://api.spotify.com/v1/audio-analysis/3B9kwpIYVs8IBQ13qoaClZ,211147,4,Cry Of The Nihilist,Children Of Bodom,0.739,0.209,0.144,0.387
0.443,0.972,10,-5.367,0,0.0715,0.318,0.408,91.074,5AC6aY9RpZDmOIpDy75n3U,https://api.spotify.com/v1/audio-analysis/5AC6aY9RpZDmOIpDy75n3U,207965,4,Cry out for a Hero,Beast In Black,0.219,0.983,0.542,0.594
0.167,0.963,11,-3.547,0,0.0939,6.17e-6,0.61,195.089,7tmyqyngDaApCgOrnYMnXf,https://api.spotify.com/v1/audio-analysis/7tmyqyngDaApCgOrnYMnXf,316067,3,Cry Thunder,DragonForce,0.189,1,0.659,0.594
0.227,0.915,0,-4.995,0,0.155,6.1e-4,0.205,83.898,69K35iKd6wGmUR8fdrbs5v,https://api.spotify.com/v1/audio-analysis/69K35iKd6wGmUR8fdrbs5v,191936,4,Crying Game,Bad Wolves,0.371,0.899,0.683,0.671
0.474,0.948,6,-3.245,0,0.0721,0.0622,0.468,105.173,5Dit9bYoI3EOtTVPvvZOiE,https://api.spotify.com/v1/audio-analysis/5Dit9bYoI3EOtTVPvvZOiE,211893,4,Crying Out,Shinedown,0.4,1,0.744,0.665
0.439,0.98,1,-4.594,1,0.0653,0.0535,0.476,136.02,1n5PipPb1FYYTM6C9hrB21,https://api.spotify.com/v1/audio-analysis/1n5PipPb1FYYTM6C9hrB21,268381,4,Crying Shame,Motörhead,0.876,0.985,0.541,0.73
0.574,0.535,9,-11.378,1,0.0332,2.01e-6,0.846,135.315,6hyJp1m6pDsZj0Camk0R83,https://api.spotify.com/v1/audio-analysis/6hyJp1m6pDsZj0Camk0R83,135560,4,"Crying, Waiting, Hoping",Lemmy,0.923,1,0.998,0.802
0.49,0.497,11,-8.826,0,0.028,0,0.281,109.93,6OIcWAgtVxlePupuM8sJvM,https://api.spotify.com/v1/audio-analysis/6OIcWAgtVxlePupuM8sJvM,200467,4,Crystalline,Amaranthe,0.554,0.183,0,0
0.453,0.965,3,-3.147,0,0.109,0.0191,0.152,100.028,1gomeohgvFx06pbVE0u2pw,https://api.spotify.com/v1/audio-analysis/1gomeohgvFx06pbVE0u2pw,218759,4,Crystals,Eskimo Callboy,0,0.957,0.147,0.273
0.473,0.932,5,-5.35,0,0.264,0,0.209,150.064,0HumIdBn9Gy9y8YqXDndgd,https://api.spotify.com/v1/audio-analysis/0HumIdBn9Gy9y8YqXDndgd,77507,4,Cstrp,Eskimo Callboy,0.073,1,0.794,0.707
0.48,0.918,0,-5.3,1,0.0674,0.64,0.594,92.926,10Q47vU6l1DRz25W6VyOhz,https://api.spotify.com/v1/audio-analysis/10Q47vU6l1DRz25W6VyOhz,109133,4,CUBErt,System Of A Down,0.045,1,0.778,0.589
0.281,0.998,5,-1.451,0,0.233,0.387,0.0453,100.607,4qdIvSb6vExp3Zg5uTMHTl,https://api.spotify.com/v1/audio-analysis/4qdIvSb6vExp3Zg5uTMHTl,279533,4,Cult,Slayer,0.461,0.977,0.232,0.363
0.525,0.946,8,-5.962,1,0.0578,0.16,0.26,96.013,3GnZNEmv9bL80t8N6oOm6l,https://api.spotify.com/v1/audio-analysis/3GnZNEmv9bL80t8N6oOm6l,310773,4,Cult of Chaos,Arch Enemy,0.222,0.914,0.153,0.366
0.429,0.746,7,-4.917,1,0.0489,7.09e-5,0.664,88.656,6AQs4OdEECBQ8VWXSrbTQO,https://api.spotify.com/v1/audio-analysis/6AQs4OdEECBQ8VWXSrbTQO,257533,4,Cultivate,Mudvayne,0.627,0.689,0.636,0.448
0.438,0.684,9,-10.122,0,0.0382,3.78e-6,0.507,180.038,5KzZTE1Mi4mcdg1QyiIfVC,https://api.spotify.com/v1/audio-analysis/5KzZTE1Mi4mcdg1QyiIfVC,349667,3,Curse My Name,Blind Guardian,0.19,0.797,0.479,0.422
0.453,0.388,9,-8.318,0,0.0285,4.17e-5,0.48,179.557,2PiVNwRLkrmhI8yJfOVdWE,https://api.spotify.com/v1/audio-analysis/2PiVNwRLkrmhI8yJfOVdWE,281978,3,Curse My Name - Demo,Blind Guardian,0.516,1,0.478,0.552
0.463,0.661,9,-9.639,0,0.0374,5.36e-5,0.535,179.988,6VTM0kLEtRN9dcZzcQnMwu,https://api.spotify.com/v1/audio-analysis/6VTM0kLEtRN9dcZzcQnMwu,311286,3,Curse My Name - Original,Blind Guardian,0.323,0.986,0.551,0.48
0.439,0.975,11,-4.359,0,0.104,1.62e-6,0.254,95.009,3LUFvlVXNOm2CAmVF11Xbl,https://api.spotify.com/v1/audio-analysis/3LUFvlVXNOm2CAmVF11Xbl,335093,4,Curse of Darkness,DragonForce,0.072,0.865,0.708,0.56
0.237,0.81,0,-4.626,0,0.0513,0,0.11,169.967,4UcbkPhm27buRNaialtGCE,https://api.spotify.com/v1/audio-analysis/4UcbkPhm27buRNaialtGCE,238701,4,Curses,Bullet For My Valentine,0.069,1,0.556,0.58
0.392,0.982,7,-1.675,1,0.102,2.94e-4,0.539,131.27,72yETwO6eRziZKgvomf40x,https://api.spotify.com/v1/audio-analysis/72yETwO6eRziZKgvomf40x,254453,4,Custer,Slipknot,0.741,0.971,0.787,0.638
0.489,0.911,9,-8.353,1,0.054,0.607,0.39,94.813,4Op22k47ZzzLCyVKDofLnI,https://api.spotify.com/v1/audio-analysis/4Op22k47ZzzLCyVKDofLnI,292067,4,Cut-Rate,Prong,0.206,0.978,0.475,0.443
0.166,0.991,0,-4.659,0,0.133,0.00266,0.192,97.951,4Gx3IhPCTH6ytcaMJKjlj7,https://api.spotify.com/v1/audio-analysis/4Gx3IhPCTH6ytcaMJKjlj7,164608,4,Cut-Throat,Sepultura,0,0.899,0.739,0.494
0.166,0.991,0,-4.659,0,0.133,0.00266,0.192,97.951,5lVczzmhQTjrQtrG4ygCjC,https://api.spotify.com/v1/audio-analysis/5lVczzmhQTjrQtrG4ygCjC,164608,4,Cut-Throat (feat. Scott Ian),Sepultura,0,0.899,0.739,0.494
0.52,0.511,9,-11.263,1,0.0288,0.00179,0.885,95.714,1iefC7fWW6MLjKl53tYrFX,https://api.spotify.com/v1/audio-analysis/1iefC7fWW6MLjKl53tYrFX,125360,4,Cut Across Shorty,Lemmy,0.237,1,0.997,0.612
0.514,0.972,7,-3.342,1,0.085,0.00229,0.669,178.005,52nePmBmUGDIDQlN0GDODp,https://api.spotify.com/v1/audio-analysis/52nePmBmUGDIDQlN0GDODp,231693,4,Cut and Dry,Prong,0.764,1,1,0.738
0.45,0.973,3,-5.37,0,0.0731,0,0.431,135.989,3qKbOFVpM8x3XpyYnnMawN,https://api.spotify.com/v1/audio-analysis/3qKbOFVpM8x3XpyYnnMawN,172054,4,Cut and Run,Silverstein,0.914,0.919,0.092,0.347
0.217,0.695,11,-6.802,0,0.0596,5.33e-6,0.216,93.262,7016dO2qW95yFxtNsnVZcv,https://api.spotify.com/v1/audio-analysis/7016dO2qW95yFxtNsnVZcv,225920,4,Cut It Out,The Amity Affliction,0.035,0.222,0.689,0.67
0.542,0.985,4,-2.759,0,0.0641,7.56e-5,0.266,138.043,6B2MKD77fTj8pbfmJAAmt5,https://api.spotify.com/v1/audio-analysis/6B2MKD77fTj8pbfmJAAmt5,181747,3,Cut Me Loose,Killswitch Engage,0.872,1,0.678,0.501
0.447,0.966,7,-2.966,1,0.089,1.98e-4,0.533,178.105,4LFBVDJV0xpayUvquQVzhS,https://api.spotify.com/v1/audio-analysis/4LFBVDJV0xpayUvquQVzhS,224597,4,Cut the Cord,Shinedown,0.591,1,0.556,0.535
0.414,0.927,6,-3.32,1,0.0386,1.33e-6,0.464,177.003,6PtrFxESwINCJb5YxB0M5U,https://api.spotify.com/v1/audio-analysis/6PtrFxESwINCJb5YxB0M5U,221693,4,Cut the Ties,Outrun the Fall,0.515,1,0.46,0.314
0.542,0.71,1,-6.448,0,0.0355,3.1e-4,0.16,128.026,6x7PcZNPkYCYkN2fmZKPlz,https://api.spotify.com/v1/audio-analysis/6x7PcZNPkYCYkN2fmZKPlz,166875,4,Cut You Off,Smash Into Pieces,0.601,0.951,0.566,0.613
0.614,0.997,6,-1.955,1,0.167,0,0.0394,113.016,6CwI05yjnOQAsU0TCsZeJN,https://api.spotify.com/v1/audio-analysis/6CwI05yjnOQAsU0TCsZeJN,206800,4,Cuts You Up,Static-X,0.875,1,0.66,0.242
0.583,0.113,4,-26.909,1,0.786,0,0.485,81.935,75EO30WqgGyxj95yvB7hf4,https://api.spotify.com/v1/audio-analysis/75EO30WqgGyxj95yvB7hf4,189000,4,Cutting Skies from Her Eye,Avatar,0.053,0.045,0.683,0.5
0.466,0.995,5,-3.2,1,0.119,0.00804,0.169,130.991,0QEsWLbtidXCfvhtdN2dmx,https://api.spotify.com/v1/audio-analysis/0QEsWLbtidXCfvhtdN2dmx,191067,4,Cyanide Sweet Tooth Suicide,Shinedown,0.79,0.981,0.005,0.278
0.34,0.952,5,-6.264,0,0.101,0.113,0.389,143.997,0wxQIQaG8g3zNi1CvD4wjf,https://api.spotify.com/v1/audio-analysis/0wxQIQaG8g3zNi1CvD4wjf,322480,3,Cyber God,Sepultura,0.695,0.875,0.696,0.576
0.285,0.95,1,-3.876,1,0.0794,0.137,0.26,121.229,6FpOmVzPosOtetW9paWmlR,https://api.spotify.com/v1/audio-analysis/6FpOmVzPosOtetW9paWmlR,197947,4,Cyber Waste,Fear Factory,0.738,0.97,0.515,0.247
0.24,0.988,9,-6.843,1,0.113,0.407,0.644,182.901,5QBnHH82IDpN7RY4xPYRKC,https://api.spotify.com/v1/audio-analysis/5QBnHH82IDpN7RY4xPYRKC,268640,5,Cyberdyne,Fear Factory,0.261,1,0.321,0.222
0.455,0.704,10,-10.012,1,0.0363,0.0203,0.27,87.014,4kcIArOCnzDqlEBx2iNCmp,https://api.spotify.com/v1/audio-analysis/4kcIArOCnzDqlEBx2iNCmp,405893,4,Cyberface,Judas Priest,0.376,0.993,0.22,0.629
0.551,0.778,11,-8.889,0,0.0337,0.795,0.349,101.977,3Ir8HCQuIyoWMBNZQHEeZ8,https://api.spotify.com/v1/audio-analysis/3Ir8HCQuIyoWMBNZQHEeZ8,312680,4,CYBERPUNK 2.0.2.0.,HEALTH,0.903,0.892,0.701,0.633
0.424,0.85,4,-4.464,1,0.0351,0.0244,0.134,130.009,4i1xwl9QefDGyHnohJIDCF,https://api.spotify.com/v1/audio-analysis/4i1xwl9QefDGyHnohJIDCF,266187,4,Cybersleep,Lacuna Coil,0.208,0.938,0.744,0.642
0.344,0.974,6,-4.623,0,0.109,8.27e-5,0.39,190.017,5SyQ79KNRCxOCG512O7qkv,https://api.spotify.com/v1/audio-analysis/5SyQ79KNRCxOCG512O7qkv,238960,4,Cyberspace,Battle Beast,0.086,1,0.512,0.452
0.29,0.947,7,-5.051,1,0.0962,0.319,0.284,186.027,7rCoIOGbmBrpPP6jhX1jzw,https://api.spotify.com/v1/audio-analysis/7rCoIOGbmBrpPP6jhX1jzw,253387,4,Cycle [Feat. Ghostemane],Underoath,0.059,0.775,0.253,0.653
0.708,0.275,9,-19.042,1,0.945,0,0.684,134.312,1uOqKw6NCaupvQjuAshVPp,https://api.spotify.com/v1/audio-analysis/1uOqKw6NCaupvQjuAshVPp,183933,4,Cyco Speak,Suicidal Tendencies,0.058,0.125,0.514,0.453
0.349,0.981,9,-3.679,0,0.244,0,0.379,134.098,2HXet93rVOMczPmIVtD4nE,https://api.spotify.com/v1/audio-analysis/2HXet93rVOMczPmIVtD4nE,281013,4,Cyco Style,Suicidal Tendencies,0.653,0.969,0.326,0.38
0.282,0.996,9,-3.991,1,0.274,0,0.323,185.423,3I9K8tSZRsAw7bRYfbhJEA,https://api.spotify.com/v1/audio-analysis/3I9K8tSZRsAw7bRYfbhJEA,109307,4,Cyco Vision,Suicidal Tendencies,0.446,1,0.253,0.22
0.531,0.583,1,-7.219,1,0.0738,0.0341,0.182,80.026,59gOIWSOWSkH6t5DryMwXA,https://api.spotify.com/v1/audio-analysis/59gOIWSOWSkH6t5DryMwXA,189147,4,D.F. LOOKS,HEALTH,0.398,1,0.644,0.474
0.539,0.831,1,-5.687,0,0.0441,0,0.172,146.042,2wcXIKJEOdYK0VL661T9vo,https://api.spotify.com/v1/audio-analysis/2wcXIKJEOdYK0VL661T9vo,194013,4,D.I.E,The Amity Affliction,0.392,1,0.661,0.686
0.443,0.959,7,-4.521,1,0.132,0.00353,0.223,124.906,4xgWyjQZNdv2TYa9PdB2bK,https://api.spotify.com/v1/audio-analysis/4xgWyjQZNdv2TYa9PdB2bK,231015,4,D.O.M.I.N.A.N.C.E.,Annisokay,0.273,0.279,0.804,0.74
0.402,0.976,2,-6.003,1,0.081,0.0455,0.363,105.938,4bSEEz0besUSZZg54EkzBi,https://api.spotify.com/v1/audio-analysis/4bSEEz0besUSZZg54EkzBi,268409,4,Da Lama Ao Caos,Sepultura,0.772,0.85,0.676,0.559
0.698,0.891,6,-5.402,1,0.113,2.96e-5,0.837,95.007,2ppAkaBj4vaL0qsFm1TOKI,https://api.spotify.com/v1/audio-analysis/2ppAkaBj4vaL0qsFm1TOKI,132206,4,Dad Vibes,Limp Bizkit,0.184,1,0.019,0.312
0.413,0.862,5,-6.32,1,0.0402,1.82e-6,0.418,140.081,60xucDYrue1Gy9hRMy2Kyb,https://api.spotify.com/v1/audio-analysis/60xucDYrue1Gy9hRMy2Kyb,249674,4,Dagen For,Volbeat,0.785,0.898,0.647,0.57
0.45,0.944,10,-3.988,0,0.077,0.0101,0.354,143.911,08ja9xF6oQfJWzYjOLP4QV,https://api.spotify.com/v1/audio-analysis/08ja9xF6oQfJWzYjOLP4QV,227120,4,Daggers,Imminence,0.841,1,0.096,0.362
0.347,0.95,11,-4.561,1,0.0698,0.833,0.305,87.208,2cN7qiHMJflO91pkG9HoO1,https://api.spotify.com/v1/audio-analysis/2cN7qiHMJflO91pkG9HoO1,276573,4,Dai the Flu,Deftones,0.168,0.985,0.552,0.417
0.522,0.907,0,-5.062,1,0.0345,5.06e-6,0.5,156.034,7fL0Tc5DGA7wLeXzkckiLW,https://api.spotify.com/v1/audio-analysis/7fL0Tc5DGA7wLeXzkckiLW,338493,4,Dalai Lama,Rammstein,0.136,1,0.843,0.563
0.263,0.902,9,-4.202,1,0.0622,0.0034,0.155,98.201,4WsT5BxP9ZVLOnHFq4QADU,https://api.spotify.com/v1/audio-analysis/4WsT5BxP9ZVLOnHFq4QADU,314138,4,Damage Control,Suicidal Tendencies,0.16,0.797,0,0.038
0.151,0.376,3,-13.102,1,0.041,1.6e-5,0.099,85.334,2jCndiAK1hcKQkSMDciGgc,https://api.spotify.com/v1/audio-analysis/2jCndiAK1hcKQkSMDciGgc,204292,4,Damage Inside,Machine Head,0.062,0.55,0.344,0.55
0.58,0.888,6,-5.416,1,0.0914,1.77e-6,0.302,132.945,2iNYLMTgGVQ4mAtrbIVkQu,https://api.spotify.com/v1/audio-analysis/2iNYLMTgGVQ4mAtrbIVkQu,182400,4,Damaged,Fear Factory,0.834,0.987,0.365,0.475
0.161,0.993,8,-3.849,1,0.101,0.476,0.191,94.979,5snCPeBr2PXgXbcFAm8Rxa,https://api.spotify.com/v1/audio-analysis/5snCPeBr2PXgXbcFAm8Rxa,260587,4,Damaged Beyond Repair,Children Of Bodom,0.026,0.954,0.488,0.567
0.367,0.751,1,-4.862,1,0.0508,0.509,0.36,135.573,3gY381aWseWtDcnanY9n6u,https://api.spotify.com/v1/audio-analysis/3gY381aWseWtDcnanY9n6u,471667,4,Damaged Soul,Black Sabbath,0.388,0.295,0.33,0.368
0.429,0.95,4,-5.233,1,0.146,7.75e-4,0.278,143.99,6baLJiU334Yq5AU0XMyzsH,https://api.spotify.com/v1/audio-analysis/6baLJiU334Yq5AU0XMyzsH,157880,4,Damn Excuses,Underoath,0.73,0.986,0.3,0.351
0.277,0.942,2,-3.176,0,0.0656,0,0.277,142.355,2Uqo1ndC9ZKk39mxlLSCAx,https://api.spotify.com/v1/audio-analysis/2Uqo1ndC9ZKk39mxlLSCAx,198867,4,Damn The Flood,Black Label Society,0.242,1,0.314,0.394
0.295,0.909,5,-3.978,0,0.055,0,0.637,178.964,4hjYGhCEOW6gJMcWhDgFi0,https://api.spotify.com/v1/audio-analysis/4hjYGhCEOW6gJMcWhDgFi0,180507,4,Damning Eden,Soil,0.216,1,0.412,0.454
0.24,0.976,3,-3.356,1,0.251,0.419,0.158,105.641,66LzzZbrVRCAVPYHmXyPZl,https://api.spotify.com/v1/audio-analysis/66LzzZbrVRCAVPYHmXyPZl,285893,4,Dance In The Rain,Megadeth,0.024,0.252,0.281,0.44
0.619,0.696,7,-6.269,0,0.0315,0.00555,0.727,125.986,4pIKFpwflOdhYNIRmPTj3E,https://api.spotify.com/v1/audio-analysis/4pIKFpwflOdhYNIRmPTj3E,219720,4,Dance Macabre,Ghost,0.976,0.798,0.684,0.637
0.501,0.868,5,-8.356,1,0.0475,0.00108,0.348,142.035,42oDn8qC9g7DAAwjR3MAQt,https://api.spotify.com/v1/audio-analysis/42oDn8qC9g7DAAwjR3MAQt,351581,4,Dancing Dead,Avenged Sevenfold,0.872,0.936,0.086,0.278
0.58,0.849,3,-3.697,0,0.0466,0,0.632,132.122,54FQDNbGYoDRZ5XTGhb825,https://api.spotify.com/v1/audio-analysis/54FQDNbGYoDRZ5XTGhb825,196173,4,Dancing On My Grave - B-Side,Silverstein,0.682,0.02,0.814,0.685
0.605,0.852,5,-6.927,0,0.0439,5.2e-5,0.316,96.025,5VGgaPzkk5FUX5cu2nSmGl,https://api.spotify.com/v1/audio-analysis/5VGgaPzkk5FUX5cu2nSmGl,224919,4,Dancing with the Beast,Battle Beast,0.24,0.979,0.784,0.694
0.571,0.396,3,-8.55,0,0.0292,2.49e-5,0.0981,106.973,2Zc6rOlKt0S722QSIeJBeh,https://api.spotify.com/v1/audio-analysis/2Zc6rOlKt0S722QSIeJBeh,278333,4,Dancing with Your Ghost,No Resolve,0.447,0.967,0.596,0.601
0.195,0.342,7,-8.047,1,0.0282,0.00754,0.0424,69.081,3muqbu7Pc3iwtafZc6Oymw,https://api.spotify.com/v1/audio-analysis/3muqbu7Pc3iwtafZc6Oymw,193907,4,Danger - Keep Away,Slipknot,0.039,0.39,0.02,0.442
0.412,0.81,7,-6.829,1,0.108,7.24e-5,0.204,139.271,4kfAd4MNa0GRYVUxjQ98Ll,https://api.spotify.com/v1/audio-analysis/4kfAd4MNa0GRYVUxjQ98Ll,475920,1,Danger Keep Away,Slipknot,0.142,0.062,0.564,0.708
0.473,0.767,5,-6.383,1,0.0548,7.98e-4,0.375,180.024,5mbXd14GteojYPpciTLYDk,https://api.spotify.com/v1/audio-analysis/5mbXd14GteojYPpciTLYDk,328387,4,Danger Line,Avenged Sevenfold,0.363,0.994,0.343,0.373
0.525,0.991,6,-4.049,0,0.0998,3.53e-6,0.466,110.067,7kkNY7oiD6O1LliNRVN45A,https://api.spotify.com/v1/audio-analysis/7kkNY7oiD6O1LliNRVN45A,181573,4,Danger Zone,Amaranthe,0.973,0.802,0.026,0.215
0.404,0.923,6,-5.567,1,0.042,0.00344,0.579,84.93,2QDJMGZoVFnxshdMFr9UoT,https://api.spotify.com/v1/audio-analysis/2QDJMGZoVFnxshdMFr9UoT,177908,4,Danger Zone,Children Of Bodom,0.264,0.914,0.127,0.453
0.473,0.879,2,-4.454,0,0.0436,1.33e-5,0.197,115.003,03jInOtVwApcacQN643qk5,https://api.spotify.com/v1/audio-analysis/03jInOtVwApcacQN643qk5,231720,4,Dangerous,Shinedown,0.646,0.608,0.517,0.711
0.499,0.925,7,-4.773,0,0.0613,1.18e-4,0.194,127.994,0XtBfjMUYercXZvbd3sxja,https://api.spotify.com/v1/audio-analysis/0XtBfjMUYercXZvbd3sxja,293236,4,Dangerous,Within Temptation,0.778,0.997,0.495,0.529
0.505,0.943,7,-6.85,0,0.0419,0.603,0.358,128.006,2DpksxbFwfvUnfdM91LBQE,https://api.spotify.com/v1/audio-analysis/2DpksxbFwfvUnfdM91LBQE,293303,4,Dangerous - Instrumental,Within Temptation,0.806,0.922,0.452,0.503
0.402,0.983,2,-4.838,1,0.105,0.00577,0.375,122.373,3P1f3fzP79FTCCB67cb8fz,https://api.spotify.com/v1/audio-analysis/3P1f3fzP79FTCCB67cb8fz,171933,4,Danny & Lucy (11PM),Volbeat,0.684,0.767,0.71,0.625
0.126,0.158,0,-21.511,0,0.0392,0.971,0.0376,95.082,4GJ4C81W2cc8OtzDUHDiSY,https://api.spotify.com/v1/audio-analysis/4GJ4C81W2cc8OtzDUHDiSY,110307,4,Dare To Enter,Nightwish,0.04,0.98,0.044,0.462
0.607,0.742,5,-6.884,1,0.0857,0.00298,0.518,154.032,4UP48T6F8m7RYinvSwCR1m,https://api.spotify.com/v1/audio-analysis/4UP48T6F8m7RYinvSwCR1m,239827,4,Dark Bodies - Demo,Fear Factory,0.49,0.55,0.484,0.44
0.337,0.988,10,-3.984,0,0.185,0,0.251,125.508,18Hju2cdvKh07eBmE4Sug5,https://api.spotify.com/v1/audio-analysis/18Hju2cdvKh07eBmE4Sug5,245400,4,Dark Days,Parkway Drive,0.653,0.546,0.646,0.599
0.561,0.742,0,-8.204,1,0.045,0.908,0.0583,99.057,1EQFb9yQVBgikM5oGVDK3k,https://api.spotify.com/v1/audio-analysis/1EQFb9yQVBgikM5oGVDK3k,128591,4,Dark Desires,Sepultura,0.269,0.985,0.255,0.397
0.331,0.965,5,-3.849,1,0.132,0,0.29,166.003,03m620evwv0sXoMyGsOk2J,https://api.spotify.com/v1/audio-analysis/03m620evwv0sXoMyGsOk2J,221566,4,Dark Divine,Like Moths To Flames,0.432,0.605,0.179,0.526
0.457,0.891,9,-3.004,1,0.0634,7.91e-4,0.385,93,7DHMTrPJCFiRGUiYHb5n7b,https://api.spotify.com/v1/audio-analysis/7DHMTrPJCFiRGUiYHb5n7b,222440,4,DARK ENOUGH,HEALTH,0.796,0.997,0.304,0.402
0.678,0.597,10,-6.587,0,0.267,0.0084,0.668,133.024,6XNpv3eW9EsHZI6i9jOZio,https://api.spotify.com/v1/audio-analysis/6XNpv3eW9EsHZI6i9jOZio,186373,4,DARK ENOUGH - VESSEL RMX,HEALTH,0.224,0.961,0.151,0.338
0.294,0.974,7,-5.099,1,0.0843,0.0161,0.275,159.865,3AqfaiRgLsYOVR8JTSkQW5,https://api.spotify.com/v1/audio-analysis/3AqfaiRgLsYOVR8JTSkQW5,205533,4,Dark Insanity,Arch Enemy,0.29,0.883,0.878,0.643
0.497,0.944,3,-5.621,1,0.0697,0.088,0.798,146.991,1IPlA8smytuFzMmn6Vpcd4,https://api.spotify.com/v1/audio-analysis/1IPlA8smytuFzMmn6Vpcd4,237860,4,Dark New World,Beast In Black,0.34,0.807,0.115,0.286
0.372,0.939,2,-4.915,0,0.061,4.21e-4,0.354,134.17,4eMdPVu9MCKRMQR7DnuZ2A,https://api.spotify.com/v1/audio-analysis/4eMdPVu9MCKRMQR7DnuZ2A,308867,4,Dark Path,Amorphis,0.341,0.969,0.397,0.384
0.196,0.933,7,-3.611,1,0.0737,3.71e-4,0.484,74.96,4MuvisJWIAEEQdLdnkqGUU,https://api.spotify.com/v1/audio-analysis/4MuvisJWIAEEQdLdnkqGUU,319533,4,Dark Side Of The Sun,Black Label Society,0.109,1,0.577,0.57
0.286,0.468,11,-16.803,1,0.12,0.008,0.346,187.257,4ghhm0m3Cxw9tOZCcNnA4s,https://api.spotify.com/v1/audio-analysis/4ghhm0m3Cxw9tOZCcNnA4s,28040,5,Dark Side of the Womb,Type O Negative,0.265,0.5,0,0.117
0.398,0.977,8,-5.154,1,0.0573,0.843,0.265,90.013,0agblaLTMmvqpjzGMfT3Gv,https://api.spotify.com/v1/audio-analysis/0agblaLTMmvqpjzGMfT3Gv,200240,4,Dark Signs,In Flames,0.013,1,0.569,0.556
0.507,0.99,4,-5.01,0,0.0479,0.503,0.609,151.01,23UqvAwE4Gu1epx5YZYFYr,https://api.spotify.com/v1/audio-analysis/23UqvAwE4Gu1epx5YZYFYr,198507,4,Dark Signs,Prong,0.407,0.984,0.031,0.354
0.4,0.554,4,-4.962,1,0.0299,2.1e-6,0.0913,135.113,5XCRwJEF8oNliL7KJ0KrRN,https://api.spotify.com/v1/audio-analysis/5XCRwJEF8oNliL7KJ0KrRN,302968,4,"Dark Wings, Dark Words",HammerFall,0.253,0.657,0.409,0.581
0.527,0.922,0,-3.023,0,0.0848,1.27e-6,0.484,136.095,32Nh6GYRaI7HPoefrn9T1V,https://api.spotify.com/v1/audio-analysis/32Nh6GYRaI7HPoefrn9T1V,165493,4,Darker Side Of Me,The Veer Union,0.753,1,0.528,0.713
0.531,0.895,8,-4.994,1,0.0924,2.71e-5,0.606,127.516,2P0zeyR3W2xDcs220vPHpX,https://api.spotify.com/v1/audio-analysis/2P0zeyR3W2xDcs220vPHpX,213053,4,Darker Than Black,Blind Channel,0.858,0.705,0.131,0.357
0.534,0.982,1,-2.967,1,0.0846,0.0272,0.544,119.977,4RnSzGvsK8cvEHsNbWRJ7y,https://api.spotify.com/v1/audio-analysis/4RnSzGvsK8cvEHsNbWRJ7y,204299,4,Darker Times,In Flames,0.606,0.829,0.493,0.567
